ADRAR,17,3148,182.7
CHLEF,104,20840,200.4
LAGHOUAT,322,97090,301.5
O.E.BOUAGHI,371,58370,157.3
BATNA,504,99943,198.2
BEJAIA,185,18683,100.9
BISKRA,842,609490,723.9
BECHAR,69,5997,86.8
BLIDA,178,81527,458.1
BOURA,93,4258,45.8
TAMANRASSET,127,11656,91.8
TEBESSA,90,11140,123.8
TLEMCEN,690,131900,191.2
TIARET,358,93415,261.1
TIZI-OUZOU,95,10982,115.3
ALGER,494,131195,265.4
DJELFA,198,18070,91.3
JIJEL,330,205844,624.5
SETIF,506,220512,436.1
SAIDA,163,39210,240.6
SKIKDA,439,29220,66.5
S.B.ABBES,194,45290,233.5
ANNABA,324,46735,144.2
GUELMA,82,10530,128.4
CONSTANTINE,44,1957,45.0
MEDEA,298,18341,61.5
MOSTAGANEM,1267,441335,348.3
M'SILA,115,28500,247.8
MASCARA,549,102690,187.0
Ã”UARGLA,2,715,294.2
ORAN,77,9860,128.5
EL-BAYADH,23,2895,125.9
ILLIZI,9,978,106.3
B.B.ARRERIDJ,60,4390,73.8
BOUMERDES,449,153026,340.8
EL.TARF,195,25860,132.6
TINDOUF,2,1180,500.0
TISSEMSILT,11,408,38.9
EL.OUED,104,35200,338.5
KHENCHELA,142,18345,129.6
SOUK.AHRAS,210,10920,52.0
TIPAZA,467,193234,414.0
MILA,171,48834,285.6
AIN.DEFLA,440,198000,450.0
NAAMA,147,11751,79.9
A.TEMOUCHENT,220,51036,231.9
GHARDAIA,110,19655,178.7
RELIZANE,89,11940,134.2
