BISKRA,2117,3155060,1490.3
TIPAZA,1889.0,1083842.0,573.8
MOSTAGANEM,1669.0,962415.0,576.7
ALGER,1216.0,658645.0,541.6
TLEMCEN,980.0,657791.0,671.2
AIN.DEFLA,555.0,471750.0,850.0
CHLEF,606.0,461265.0,761.3
A.TEMOUCHENT,1082.0,388078.0,358.7
BOUMERDES,617.0,383750.0,622.0
JIJEL,578.0,357628.0,619.0
EL.OUED,3070.0,270000.0,706.8
SETIF,635.0,217985.0,343.2
SKIKDA,539.0,142800.0,264.9
M'SILA,275.0,130500.0,474.5
S.B.ABBES,230.0,120750.0,525.0
RELIZANE,355.0,115300.0,324.8
MILA,243.0,108763.0,447.0
MEDEA,538.0,106200.0,197.6
LAGHOUAT,350.0,105000.0,300.0
TIARET,351.0,95980.0,273.8
SAIDA,320.0,90920.0,284.1
BLIDA,167.0,85656.0,513.1
KHENCHELA,201.0,76462.0,380.4
ORAN,216.0,73524.0,341.1
BATNA,386.0,71796.0,185.8
GUELMA,209.0,67280.0,322.7
BEJAIA,245.0,61990.0,252.8
MASCARA,251.0,57600.0,229.5
TIZI-OUZOU,157.0,41605.0,265.3
BOURA,161.0,38984.0,242.5
O.E.BOUAGHI,180.0,37880.0,210.2
EL-BAYADH,115.0,35530.0,310.3
ADRAR,127.0,33850.0,266.4
BECHAR,217.0,33000.0,152.2
Ã”UARGLA,184.0,29801.0,162.2
DJELFA,210.0,29650.0,141.2
TEBESSA,151.0,21750.0,144.3
TAMANRASSET,145.0,19342.0,133.4
B.B.ARRERIDJ,148.0,19320.0,130.5
SOUK.AHRAS,2137.0,14911.0,7.0
NAAMA,65.0,12589.0,193.7
TINDOUF,8.0,5164.0,648.7
TISSEMSILT,34.0,3135.0,92.2
GHARDAIA,20.0,3050.0,150.6
CONSTANTINE,18.0,2890.0,165.1
ILLIZI,12.0,1352.0,110.1
EL.TARF,0.0,325.0,1250.0
ANNABA,0.0,0.0,0.0
,,228392.875,
